frame,track_id,x1,y1,x2,y2,confidence,plate_text
957,317,2044,508,2435,838,0.461,
957,388,307,632,557,855,0.816,
957,399,154,669,391,905,0.751,
957,412,80,721,306,994,0.817,
957,342,2136,793,2670,1178,0.723,
957,35,747,1133,1577,2158,0.794,
957,297,1405,699,1737,960,0.639,
957,408,413,562,654,806,0.533,
957,419,39,741,99,1068,0.836,
957,286,1462,588,1765,852,0.45,
957,427,0,605,90,762,0.472,
960,309,649,584,918,769,0.88,
960,317,2043,507,2438,844,0.545,
960,388,323,627,576,853,0.729,
960,399,160,661,408,903,0.814,
960,412,103,711,329,978,0.716,
960,35,767,1148,1596,2159,0.453,
960,297,1400,703,1735,967,0.481,
960,408,418,556,659,798,0.511,
960,419,45,729,110,1059,0.824,
960,286,1442,571,1774,860,0.324,
960,427,2,599,92,756,0.343,
960,355,2071,745,2445,1055,0.407,
963,309,655,584,922,766,0.86,
963,317,2044,510,2434,844,0.585,
963,388,335,627,589,853,0.73,
963,399,158,658,419,907,0.736,
963,412,109,709,335,969,0.59,
963,35,764,1156,1596,2158,0.495,
963,297,1378,707,1748,1005,0.332,
963,408,430,560,672,803,0.579,
963,419,51,738,120,1049,0.855,
963,286,1448,561,1783,850,0.482,
963,355,2069,744,2449,1059,0.471,
963,342,2140,804,2680,1191,0.54,
966,309,662,584,928,765,0.818,
966,317,2041,512,2434,852,0.624,
966,388,352,624,603,849,0.715,
966,399,178,651,436,894,0.79,
966,412,123,703,355,969,0.564,
966,35,737,1169,1573,2153,0.71,
966,408,437,564,677,801,0.681,
966,419,57,732,131,1036,0.8,
966,286,1451,558,1785,844,0.364,
966,342,2135,807,2684,1200,0.556,
969,309,672,585,935,764,0.867,
969,317,2037,514,2431,859,0.452,
969,388,368,622,615,845,0.682,
969,399,195,649,451,888,0.808,
969,412,123,702,360,969,0.608,
969,35,760,1210,1572,2150,0.736,
969,408,453,577,681,799,0.741,
969,419,61,725,145,1028,0.775,
969,286,1453,559,1783,837,0.498,
969,342,2130,810,2680,1204,0.754,
969,427,17,590,102,734,0.326,
969,297,1394,711,1735,988,0.457,
969,355,2063,739,2462,1070,0.264,
972,309,673,584,940,764,0.863,
972,317,2038,514,2434,865,0.623,
972,388,377,615,623,838,0.7,
972,399,207,647,463,883,0.845,
972,412,129,699,365,961,0.745,
972,35,786,1234,1592,2157,0.551,
972,408,461,583,686,800,0.629,
972,419,64,722,156,1020,0.78,
972,286,1447,558,1778,835,0.401,
972,342,2133,815,2683,1208,0.763,
972,427,19,588,108,736,0.396,
972,297,1398,715,1725,980,0.314,
975,309,678,582,943,760,0.821,
975,317,2039,514,2439,872,0.486,
975,388,388,612,634,837,0.688,
975,399,221,647,473,877,0.774,
975,412,153,691,391,952,0.731,
975,35,766,1252,1576,2160,0.526,
975,408,453,558,704,800,0.593,
975,419,67,716,170,1015,0.773,
975,286,1389,558,1813,924,0.46,
975,342,2136,821,2685,1211,0.446,
978,309,685,581,949,758,0.779,
978,317,2047,516,2444,872,0.59,
978,388,397,609,646,837,0.752,
978,399,237,647,489,874,0.753,
978,412,150,691,388,949,0.737,
978,35,730,1262,1551,2160,0.393,
978,408,458,552,712,798,0.58,
978,419,66,709,182,1013,0.734,
978,286,1385,560,1816,937,0.579,
978,342,2129,828,2688,1224,0.483,
978,46,2040,1154,2794,1906,0.38,EY9M9
978,355,2054,772,2415,1076,0.295,
978,297,1381,718,1725,997,0.317,
981,309,692,582,956,758,0.847,
981,317,2053,516,2441,866,0.616,
981,388,411,607,654,831,0.727,
981,399,245,641,501,869,0.75,
981,412,153,689,399,953,0.608,
981,35,740,1277,1561,2160,0.45,
981,408,465,546,720,794,0.58,
981,419,65,702,193,1006,0.739,
981,286,1381,561,1821,954,0.669,
981,342,2109,828,2700,1251,0.504,
981,438,8,737,81,1144,0.414,
981,297,1379,718,1724,999,0.347,
984,309,695,583,961,760,0.866,
984,317,2059,518,2435,859,0.766,
984,388,424,606,664,828,0.751,
984,399,251,637,509,865,0.76,
984,412,164,684,405,941,0.617,
984,35,750,1281,1576,2160,0.592,
984,408,472,544,727,791,0.401,
984,419,67,699,204,996,0.706,
984,286,1373,561,1817,966,0.69,
984,342,2109,832,2704,1259,0.446,
984,438,16,771,83,1140,0.565,
984,297,1359,723,1728,1026,0.271,
984,46,2030,1099,2845,1942,0.61,EY9M9
987,309,700,584,967,761,0.776,
987,317,2059,517,2431,858,0.65,
987,388,436,604,674,826,0.678,
987,399,268,636,522,860,0.764,
987,412,176,681,412,930,0.821,
987,419,68,697,215,988,0.842,
987,286,1375,560,1808,962,0.68,
987,342,2104,834,2704,1268,0.544,
987,438,23,751,90,1115,0.755,
987,297,1381,729,1720,1009,0.343,
987,439,1159,769,1661,1276,0.4,
987,46,2032,1084,2852,1958,0.777,EY9M9
987,354,558,600,736,778,0.438,
987,355,2070,751,2470,1085,0.416,
990,309,708,585,971,758,0.797,
990,317,2056,517,2435,867,0.466,
990,388,444,603,681,825,0.714,
990,399,287,636,536,854,0.825,
990,412,179,677,416,924,0.515,
990,419,68,688,228,980,0.738,
990,286,1381,565,1802,963,0.628,
990,342,2090,820,2717,1279,0.368,
990,438,31,768,96,1103,0.804,
990,297,1375,738,1731,1035,0.448,
990,46,2056,1127,2847,1980,0.875,EY9M9
990,441,7,589,161,742,0.426,
990,354,587,606,751,777,0.492,
990,35,673,1320,1491,2160,0.318,
990,408,500,556,727,772,0.392,
993,309,712,584,978,758,0.835,
993,317,2058,519,2436,871,0.709,
993,388,460,603,689,817,0.793,
993,399,290,633,542,851,0.861,
993,412,195,676,430,920,0.68,
993,419,70,691,240,978,0.836,
993,286,1379,565,1795,964,0.349,
993,342,2083,810,2728,1289,0.401,
993,438,37,774,101,1086,0.821,
993,297,1376,742,1714,1022,0.392,
993,46,2060,1137,2849,2000,0.879,EY9M9
993,441,4,589,168,750,0.336,
993,354,596,597,765,781,0.32,
996,309,717,585,982,757,0.843,
996,317,2051,521,2437,885,0.51,
996,388,470,602,693,808,0.822,
996,399,297,633,547,847,0.847,
996,412,187,668,436,923,0.669,
996,419,69,688,252,974,0.804,
996,286,1394,569,1784,945,0.588,
996,342,2081,819,2721,1301,0.34,
996,438,42,776,107,1074,0.866,
996,297,1369,743,1698,1010,0.481,
996,46,2072,1162,2853,2022,0.853,EY9M9
996,441,17,590,163,732,0.42,
996,355,2093,755,2468,1063,0.346,
999,309,725,585,986,754,0.721,
999,317,2051,523,2435,887,0.484,
999,388,481,601,699,801,0.768,
999,399,311,634,558,844,0.819,
999,412,201,662,445,910,0.695,
999,419,71,684,266,968,0.835,
999,286,1392,572,1783,952,0.641,
999,342,2078,839,2730,1336,0.568,
999,438,45,771,116,1067,0.859,
999,297,1366,747,1710,1027,0.481,
999,46,2083,1186,2861,2044,0.917,EY9M9
999,441,17,590,175,743,0.414,
999,354,637,589,797,776,0.36,
1002,309,703,583,956,753,0.721,
1002,317,2052,525,2440,897,0.504,
1002,388,494,600,713,800,0.695,
1002,399,322,627,571,839,0.765,
1002,412,211,661,451,901,0.7,
1002,419,76,681,279,960,0.842,
1002,286,1381,570,1787,969,0.803,
1002,342,2074,853,2734,1364,0.655,
1002,438,49,764,126,1063,0.878,
1002,297,1376,749,1723,1035,0.371,
1002,46,2080,1190,2870,2066,0.85,EY9M9
1002,441,29,589,177,729,0.44,
1002,35,671,1392,1466,2160,0.46,
1002,355,2089,773,2483,1095,0.38,
1005,309,701,585,940,750,0.629,
1005,317,2057,525,2445,899,0.555,
1005,388,503,601,725,802,0.726,
1005,399,333,623,585,837,0.644,
1005,412,187,657,452,916,0.634,
1005,419,86,675,298,952,0.822,
1005,286,1372,573,1784,986,0.568,
1005,342,2072,856,2745,1384,0.443,
1005,438,51,759,136,1057,0.887,
1005,46,2078,1190,2889,2096,0.892,EY9M9
1005,446,2077,526,2427,901,0.351,
1005,355,2090,780,2489,1102,0.48,
1005,439,1158,840,1651,1336,0.405,
1005,354,666,590,809,767,0.459,
1008,309,702,587,935,752,0.675,
1008,317,2059,525,2449,904,0.304,
1008,388,512,600,735,802,0.803,
1008,399,339,618,595,836,0.637,
1008,412,204,652,460,897,0.593,
1008,419,100,674,317,948,0.773,
1008,286,1377,581,1776,983,0.807,
1008,342,2065,866,2749,1412,0.655,
1008,438,54,756,146,1048,0.888,
1008,46,2089,1218,2893,2120,0.891,EYO9VS
1008,446,2078,525,2429,901,0.459,
1008,439,1134,825,1655,1352,0.57,
1008,297,1376,756,1725,1046,0.378,
1008,441,38,583,191,725,0.372,
1011,309,707,589,935,754,0.802,
1011,317,2062,524,2446,899,0.317,
1011,388,518,598,740,796,0.846,
1011,399,345,616,602,834,0.715,
1011,412,210,650,475,902,0.455,
1011,419,115,661,343,941,0.634,
1011,286,1379,586,1771,984,0.812,
1011,342,2070,871,2735,1408,0.612,
1011,438,55,745,156,1037,0.853,
1011,46,2090,1217,2909,2138,0.905,EYO9VS
1011,446,2081,523,2426,892,0.452,
1011,439,1153,863,1648,1361,0.319,
1014,309,716,589,938,754,0.717,
1014,317,2066,524,2445,896,0.346,
1014,388,522,594,743,788,0.748,
1014,399,351,613,610,832,0.758,
1014,412,196,650,467,905,0.692,
1014,419,111,664,340,934,0.773,
1014,286,1377,589,1770,990,0.797,
1014,342,2067,881,2738,1433,0.809,
1014,438,56,736,165,1026,0.823,
1014,46,2093,1222,2917,2153,0.941,EYO9VS
1014,446,2093,526,2416,869,0.378,
1014,439,1096,889,1599,1382,0.453,
1014,297,1352,756,1729,1074,0.251,
1017,309,722,588,943,756,0.677,
1017,388,537,592,764,791,0.75,
1017,399,359,608,619,826,0.802,
1017,412,217,643,486,894,0.742,
1017,419,113,665,347,930,0.832,
1017,286,1370,591,1769,1002,0.819,
1017,342,2052,874,2752,1459,0.478,
1017,438,57,730,177,1021,0.815,
1017,46,2098,1221,2924,2159,0.887,EYO9VS
1017,446,2101,537,2412,866,0.569,
1017,439,1118,860,1652,1387,0.641,
1017,297,1357,761,1714,1064,0.282,
1017,441,72,577,215,705,0.325,
1020,309,739,588,935,741,0.524,
1020,388,548,593,778,793,0.738,
1020,399,365,607,631,830,0.673,
1020,419,129,657,373,924,0.806,
1020,286,1377,588,1763,987,0.752,
1020,342,2053,883,2744,1467,0.686,
1020,438,59,724,190,1016,0.79,
1020,46,2084,1169,2949,2160,0.9,EYO9VS
1020,439,1154,906,1649,1390,0.531,
1020,297,1351,763,1706,1064,0.417,
1020,317,2076,535,2447,897,0.614,
1023,309,741,587,952,755,0.699,
1023,388,561,592,786,784,0.762,
1023,399,379,607,639,824,0.634,
1023,419,143,649,391,916,0.657,
1023,286,1375,593,1758,989,0.792,
1023,342,2060,899,2733,1475,0.747,
1023,438,59,716,200,1007,0.796,
1023,46,2122,1230,2938,2160,0.595,EYO9VS
1023,297,1351,764,1701,1060,0.357,
1023,317,2080,540,2447,898,0.457,
1026,309,746,585,958,758,0.596,
1026,388,570,591,795,782,0.759,
1026,399,387,606,645,820,0.635,
1026,419,144,651,393,914,0.796,
1026,286,1374,597,1751,988,0.683,
1026,342,2072,911,2719,1470,0.597,
1026,438,60,712,211,1000,0.844,
1026,317,2087,535,2453,891,0.344,
1026,463,2170,694,2468,917,0.383,
1026,412,259,639,507,865,0.431,
1026,441,94,577,245,707,0.404,
1029,309,753,584,963,757,0.817,
1029,388,575,590,794,775,0.756,
1029,399,386,605,642,813,0.669,
1029,419,161,652,407,909,0.856,
1029,286,1367,590,1750,989,0.403,
1029,438,60,710,219,990,0.833,
1029,317,2093,543,2442,881,0.358,
1029,463,2180,694,2459,902,0.356,
1029,467,329,478,489,641,0.378,
1029,468,2233,775,2538,952,0.44,
1029,412,290,634,538,861,0.572,
1029,441,99,577,255,709,0.512,
1029,439,1129,931,1631,1413,0.507,
1029,46,2201,1389,2897,2160,0.29,EYO9VS
1032,309,767,584,964,749,0.695,
1032,388,585,591,806,777,0.689,
1032,399,387,604,646,812,0.637,
1032,419,172,642,424,903,0.833,
1032,286,1373,590,1758,988,0.715,
1032,438,61,708,230,984,0.827,
1032,317,2101,547,2441,875,0.429,
1032,463,2200,696,2431,867,0.411,
1032,467,330,478,487,639,0.426,
1032,468,2249,777,2555,954,0.466,
1032,412,288,632,538,857,0.43,
1032,441,107,575,267,709,0.333,
1032,469,4,733,60,1096,0.682,
1032,439,1141,987,1605,1419,0.856,
1032,46,2211,1415,2900,2160,0.33,EYO9VS
1032,297,1348,751,1718,1067,0.263,
1032,342,2067,919,2735,1504,0.488,
1035,309,774,584,964,746,0.537,
1035,388,598,587,814,768,0.672,
1035,399,410,603,658,802,0.733,
1035,419,182,644,432,899,0.796,
1035,286,1378,593,1763,990,0.555,
1035,438,61,703,241,976,0.859,
1035,317,2092,541,2458,895,0.317,
1035,463,2197,698,2430,868,0.42,
1035,467,328,478,483,637,0.58,
1035,468,2242,779,2585,977,0.477,
1035,412,308,634,551,853,0.588,
1035,441,119,579,272,704,0.329,
1035,469,11,715,69,1086,0.659,
1035,439,1185,1017,1629,1428,0.833,
1035,46,2213,1408,2921,2159,0.49,EYO9VS
1035,473,818,1145,1505,1810,0.418,
1035,342,2071,929,2737,1520,0.771,
1038,309,788,585,984,751,0.656,
1038,388,605,588,819,766,0.74,
1038,399,410,602,660,801,0.725,
1038,419,187,638,442,895,0.793,
1038,286,1377,600,1759,990,0.726,
1038,438,63,701,253,971,0.84,
1038,317,2087,539,2463,903,0.329,
1038,463,2194,700,2431,872,0.389,
1038,467,324,479,481,639,0.258,
1038,468,2215,785,2608,1012,0.432,
1038,412,312,629,559,852,0.403,
1038,441,129,579,280,701,0.388,
1038,469,17,706,77,1080,0.674,
1038,439,1125,931,1673,1444,0.748,
1038,46,2230,1454,2916,2160,0.62,EYO9VS
1038,473,798,1157,1524,1860,0.906,
1038,342,2066,918,2746,1528,0.659,
1041,309,793,582,988,748,0.612,
1041,388,615,589,832,769,0.751,
1041,399,422,599,677,803,0.745,
1041,419,200,637,454,891,0.762,
1041,286,1379,607,1760,993,0.76,
1041,438,65,697,268,968,0.833,
1041,463,2196,704,2435,875,0.428,
1041,468,2220,790,2624,1024,0.43,
1041,441,137,581,287,700,0.448,
1041,469,22,702,87,1096,0.679,
1041,439,1164,994,1656,1452,0.75,
1041,473,773,1169,1517,1890,0.882,
1041,342,2072,932,2743,1538,0.896,
1044,388,622,590,841,772,0.725,
1044,399,440,597,691,800,0.704,
1044,419,219,631,473,881,0.82,
1044,286,1377,610,1762,996,0.734,
1044,438,69,691,286,966,0.859,
1044,463,2190,706,2444,886,0.362,
1044,468,2252,795,2613,1004,0.451,
1044,441,144,582,296,699,0.336,
1044,469,25,708,99,1148,0.798,
1044,439,1172,1021,1646,1459,0.474,
1044,473,756,1171,1518,1912,0.878,
1044,342,2081,953,2732,1544,0.903,
1044,354,832,586,942,708,0.472,
1044,317,2070,534,2483,939,0.484,
1044,467,328,479,483,637,0.336,
1047,388,631,590,844,767,0.601,
1047,399,440,595,692,797,0.707,
1047,419,224,627,486,881,0.832,
1047,286,1373,611,1762,998,0.764,
1047,438,87,693,304,957,0.852,
1047,468,2241,795,2631,1021,0.484,
1047,469,35,710,105,1099,0.803,
1047,439,1152,1029,1636,1471,0.635,
1047,473,749,1180,1519,1931,0.746,
1047,342,2080,964,2731,1557,0.861,
1047,317,2064,534,2488,954,0.544,
1047,309,791,581,997,759,0.569,
1050,388,642,587,848,758,0.55,
1050,399,440,594,691,793,0.721,
1050,419,233,626,494,878,0.803,
1050,286,1378,613,1761,990,0.707,
1050,438,102,691,320,948,0.842,
1050,468,2259,798,2627,1012,0.302,
1050,469,44,711,112,1052,0.747,
1050,439,1160,1046,1637,1479,0.677,
1050,473,746,1191,1521,1948,0.892,
1050,342,2067,948,2743,1570,0.742,
1050,317,2054,538,2481,959,0.71,
1050,482,9,776,60,1132,0.547,
1050,309,795,582,1012,770,0.779,
1050,467,337,477,485,628,0.348,
1053,388,655,587,838,736,0.475,
1053,399,442,594,690,788,0.79,
1053,419,249,627,506,874,0.862,
1053,286,1373,616,1757,990,0.605,
1053,438,112,681,337,939,0.876,
1053,468,2263,802,2621,1008,0.439,
1053,469,53,714,124,1031,0.765,
1053,439,1169,1064,1638,1488,0.824,
1053,473,739,1202,1516,1965,0.894,
1053,342,2046,910,2782,1599,0.588,
1053,317,2059,538,2480,954,0.515,
1053,482,16,782,65,1116,0.538,
1053,309,794,585,1009,774,0.796,
1053,467,338,478,485,626,0.553,
1053,297,1339,782,1686,1078,0.329,
1053,463,2211,714,2480,902,0.295,
1053,441,172,579,323,693,0.32,
1056,388,662,590,847,740,0.652,
1056,399,457,591,706,787,0.689,
1056,419,262,627,518,873,0.835,
1056,286,1364,616,1759,999,0.654,
1056,438,122,677,352,936,0.836,
1056,468,2267,805,2627,1014,0.535,
1056,469,57,729,136,1045,0.681,
1056,439,1116,999,1664,1499,0.66,
1056,473,748,1215,1528,1985,0.84,
1056,342,2065,952,2762,1607,0.775,
1056,317,2059,538,2487,962,0.668,
1056,482,25,780,74,1100,0.668,
1056,309,812,586,1003,756,0.642,
1056,467,340,478,483,621,0.547,
1056,297,1348,782,1686,1068,0.314,
1056,441,182,577,334,691,0.327,
1056,412,409,617,636,829,0.464,
1059,388,667,590,859,745,0.628,
1059,399,471,592,713,781,0.721,
1059,419,272,622,525,864,0.836,
1059,286,1346,615,1760,1017,0.641,
1059,438,129,675,363,933,0.846,
1059,468,2269,807,2641,1024,0.417,
1059,469,59,710,148,1028,0.747,
1059,439,1109,1012,1654,1508,0.796,
1059,473,739,1222,1523,2003,0.798,
1059,342,2045,931,2782,1633,0.767,
1059,317,2053,541,2487,971,0.525,
1059,482,33,785,82,1091,0.746,
1059,467,342,478,483,619,0.534,
1059,297,1349,800,1674,1071,0.4,
1059,441,190,577,341,688,0.26,
1062,388,674,591,870,750,0.701,
1062,399,479,589,722,779,0.695,
1062,419,291,621,541,858,0.8,
1062,286,1326,618,1773,1054,0.635,
1062,438,144,671,377,923,0.869,
1062,468,2269,812,2651,1036,0.334,
1062,469,63,700,160,1009,0.788,
1062,439,1083,990,1661,1518,0.814,
1062,473,722,1231,1510,2021,0.612,
1062,342,2035,923,2797,1660,0.606,
1062,317,2064,550,2488,972,0.505,
1062,482,38,782,90,1078,0.781,
1062,467,342,478,483,617,0.578,
1062,441,196,577,347,686,0.304,
1062,488,1152,399,1328,539,0.416,
1062,354,869,592,974,700,0.488,
1062,463,2207,721,2499,925,0.329,
1065,388,683,591,874,745,0.68,
1065,399,489,590,728,776,0.729,
1065,419,330,615,583,848,0.798,
1065,286,1331,619,1772,1049,0.671,
1065,438,161,668,395,918,0.842,
1065,468,2270,814,2661,1045,0.337,
1065,469,65,693,172,999,0.826,
1065,439,1105,1059,1630,1529,0.813,
1065,473,729,1241,1516,2036,0.88,
1065,342,2055,967,2779,1671,0.49,
1065,317,2067,551,2500,986,0.789,
1065,482,44,772,100,1070,0.868,
1065,467,342,478,485,618,0.456,
1065,488,1148,398,1339,550,0.502,
1065,354,871,593,980,700,0.583,
1068,388,694,590,882,742,0.676,
1068,399,501,592,735,774,0.576,
1068,419,329,612,582,844,0.805,
1068,286,1323,624,1768,1058,0.741,
1068,438,166,665,403,914,0.789,
1068,468,2269,817,2660,1049,0.325,
1068,469,68,690,185,990,0.691,
1068,439,1098,1080,1624,1547,0.727,
1068,473,732,1253,1517,2054,0.806,
1068,342,2065,982,2786,1688,0.782,
1068,317,2066,554,2508,1001,0.694,
1068,482,48,765,111,1068,0.837,
1068,467,343,476,486,617,0.403,
1068,488,1150,398,1342,551,0.399,
1068,354,872,594,990,708,0.577,
1068,491,1564,572,1886,775,0.34,
1071,388,700,588,886,737,0.676,
1071,399,509,592,740,771,0.541,
1071,419,354,612,614,844,0.795,
1071,286,1315,628,1762,1066,0.749,
1071,438,178,662,413,907,0.817,
1071,468,2281,822,2665,1051,0.575,
1071,469,68,686,195,977,0.67,
1071,439,1078,1072,1629,1560,0.312,
1071,473,728,1261,1522,2082,0.696,
1071,342,2068,996,2797,1716,0.5,
1071,317,2070,556,2513,1009,0.631,
1071,482,51,750,123,1062,0.827,
1071,467,343,476,484,615,0.425,
1071,488,1151,397,1347,553,0.353,
1071,354,884,592,993,692,0.464,
1071,491,1565,573,1887,775,0.276,
1071,463,2180,728,2551,990,0.462,
1074,388,705,587,893,737,0.707,
1074,399,521,589,746,766,0.642,
1074,419,350,612,609,844,0.759,
1074,286,1313,630,1754,1059,0.723,
1074,438,191,656,428,899,0.827,
1074,468,2285,825,2664,1053,0.627,
1074,469,39,711,181,1026,0.779,
1074,439,1075,1084,1626,1571,0.565,
1074,473,711,1273,1518,2115,0.359,
1074,342,2094,1015,2788,1700,0.662,
1074,317,2082,561,2509,1000,0.649,
1074,467,342,475,481,610,0.375,
1074,354,889,593,997,688,0.304,
1074,491,1560,573,1882,777,0.273,
1074,463,2174,732,2566,1014,0.345,
1077,388,708,582,904,739,0.75,
1077,399,521,588,755,772,0.641,
1077,419,378,605,638,832,0.794,
1077,286,1319,632,1755,1055,0.766,
1077,438,204,655,440,895,0.788,
1077,468,2278,829,2660,1060,0.658,
1077,469,45,697,207,1037,0.812,
1077,439,1077,1098,1625,1583,0.498,
1077,473,704,1302,1494,2134,0.61,
1077,342,2106,1032,2784,1699,0.313,
1077,317,2083,562,2512,1002,0.63,
1077,467,343,476,485,613,0.37,
1077,463,2182,736,2567,1016,0.3,
1080,388,708,572,916,741,0.728,
1080,399,559,586,785,770,0.572,
1080,419,396,603,657,826,0.866,
1080,286,1309,633,1761,1072,0.793,
1080,438,219,654,453,891,0.754,
1080,468,2273,833,2659,1067,0.682,
1080,469,53,693,229,1039,0.84,
1080,439,1080,1125,1619,1599,0.484,
1080,473,706,1311,1470,2120,0.697,
1080,317,2087,570,2504,1001,0.566,
1080,467,342,476,485,614,0.325,
1080,463,2185,739,2567,1020,0.321,
1083,388,714,577,925,749,0.718,
1083,399,565,585,788,769,0.549,
1083,419,408,602,673,824,0.804,
1083,286,1307,633,1763,1077,0.825,
1083,438,232,652,463,884,0.813,
1083,468,2268,839,2654,1076,0.655,
1083,469,46,712,217,1032,0.806,
1083,439,1092,1150,1618,1612,0.867,
1083,473,701,1321,1456,2124,0.693,
1083,317,2092,565,2507,992,0.643,
1083,463,2190,741,2567,1022,0.306,
1083,355,2115,923,2548,1279,0.483,
1083,488,1167,395,1354,544,0.261,
1083,342,2123,1063,2778,1705,0.436,
1086,388,718,577,927,747,0.781,
1086,419,392,602,656,827,0.737,
1086,286,1315,635,1753,1058,0.776,
1086,438,231,650,465,882,0.862,
1086,468,2270,843,2657,1083,0.648,
1086,469,50,724,223,1025,0.848,
1086,439,1099,1166,1620,1623,0.916,
1086,473,689,1330,1437,2125,0.86,
1086,317,2099,561,2502,973,0.677,
1086,463,2192,745,2568,1028,0.253,
1086,501,1,602,177,739,0.462,
1086,355,2127,930,2543,1268,0.592,
1086,488,1174,395,1350,535,0.298,
1086,342,2128,1072,2787,1712,0.321,
1086,412,541,588,753,781,0.43,
1089,388,722,574,932,746,0.731,
1089,419,389,600,657,830,0.722,
1089,286,1339,637,1728,1001,0.541,
1089,438,236,646,473,878,0.81,
1089,468,2278,846,2666,1089,0.652,
1089,469,61,703,255,1019,0.833,
1089,439,1096,1179,1617,1637,0.912,
1089,473,690,1344,1423,2122,0.89,
1089,317,2092,552,2520,990,0.77,
1089,463,2198,748,2561,1021,0.328,
1089,501,18,600,169,718,0.338,
1089,355,2129,934,2551,1278,0.463,
1089,342,2124,1077,2822,1751,0.314,
1089,412,565,586,769,768,0.428,
1089,354,912,596,1029,698,0.316,
1092,388,725,571,937,747,0.696,
1092,419,398,598,667,831,0.656,
1092,286,1342,637,1727,990,0.61,
1092,438,226,640,474,877,0.742,
1092,468,2282,849,2669,1094,0.654,
1092,469,67,700,273,1013,0.816,
1092,439,1076,1182,1613,1653,0.775,
1092,473,671,1359,1411,2142,0.884,
1092,317,2094,564,2528,1010,0.839,
1092,463,2199,749,2563,1025,0.322,
1092,355,2128,935,2550,1282,0.412,
1092,412,575,584,776,763,0.441,
1092,354,916,599,1034,700,0.317,
1092,488,1182,395,1353,532,0.492,
1095,388,744,567,933,722,0.649,
1095,419,411,596,675,825,0.616,
1095,286,1327,637,1740,1013,0.731,
1095,438,232,635,487,876,0.682,
1095,468,2254,850,2649,1098,0.446,
1095,469,68,683,293,1004,0.869,
1095,439,1043,1186,1599,1669,0.294,
1095,473,672,1369,1408,2148,0.842,
1095,317,2097,573,2531,1021,0.836,
1095,463,2227,754,2555,997,0.491,
1095,412,583,582,788,765,0.379,
1098,388,751,563,938,716,0.627,
1098,419,417,597,671,819,0.585,
1098,286,1327,638,1748,1018,0.643,
1098,438,251,635,503,871,0.473,
1098,468,2231,850,2639,1105,0.329,
1098,469,63,684,297,999,0.848,
1098,439,1035,1195,1599,1683,0.664,
1098,473,638,1385,1373,2152,0.805,
1098,317,2097,577,2538,1034,0.802,
1098,463,2241,758,2559,989,0.541,
1098,412,595,586,801,769,0.592,
1098,506,2016,574,2245,885,0.411,
1098,354,933,597,1040,688,0.274,
1101,388,761,561,945,712,0.616,
1101,419,445,591,700,810,0.586,
1101,286,1310,639,1761,1048,0.788,
1101,438,276,634,519,861,0.549,
1101,468,2234,854,2634,1103,0.367,
1101,469,60,694,293,992,0.847,
1101,439,990,1133,1633,1697,0.692,
1101,473,627,1402,1357,2156,0.842,
1101,317,2099,579,2538,1037,0.696,
1101,463,2240,762,2562,993,0.633,
1101,506,2009,576,2252,905,0.43,
1101,297,1240,861,1641,1185,0.492,
1101,342,2121,1092,2833,1782,0.281,
1101,488,1175,396,1375,558,0.398,
1104,388,766,559,951,711,0.587,
1104,419,441,589,696,811,0.517,
1104,286,1301,639,1765,1062,0.766,
1104,438,284,627,531,857,0.468,
1104,468,2233,858,2647,1116,0.322,
1104,469,60,697,299,988,0.833,
1104,439,920,1037,1674,1713,0.607,
1104,473,620,1416,1355,2160,0.458,
1104,317,2100,581,2537,1037,0.744,
1104,463,2234,766,2571,1005,0.451,
1104,506,2006,577,2254,915,0.422,
1104,509,123,637,414,920,0.616,
1104,342,2121,1095,2841,1793,0.769,
1104,412,572,585,795,782,0.426,
1107,388,776,567,951,710,0.608,
1107,419,448,590,699,811,0.573,
1107,286,1294,640,1769,1077,0.748,
1107,438,299,623,546,852,0.476,
1107,468,2242,862,2660,1125,0.457,
1107,469,71,694,317,982,0.879,
1107,439,884,999,1682,1731,0.457,
1107,473,600,1429,1339,2160,0.636,
1107,317,2095,579,2536,1043,0.555,
1107,463,2233,771,2580,1015,0.322,
1107,506,2008,576,2258,918,0.281,
1107,509,128,636,418,918,0.503,
1107,342,2134,1109,2852,1800,0.832,
1107,412,579,585,801,777,0.562,
1107,355,2137,966,2555,1310,0.306,
1110,388,788,568,955,702,0.683,
1110,419,490,587,743,803,0.644,
1110,286,1286,642,1773,1092,0.798,
1110,438,298,620,549,852,0.601,
1110,468,2255,872,2666,1133,0.463,
1110,469,91,694,342,976,0.828,
1110,473,605,1446,1333,2154,0.764,
1110,317,2097,581,2531,1038,0.711,
1110,463,2220,774,2610,1047,0.499,
1110,506,2015,579,2258,912,0.354,
1110,342,2131,1110,2861,1813,0.891,
1110,513,43,591,282,817,0.485,
1110,514,8,757,61,1121,0.572,
1113,388,785,569,967,715,0.75,
1113,419,504,585,761,798,0.734,
1113,286,1282,646,1771,1100,0.769,
1113,438,314,610,563,841,0.314,
1113,468,2264,878,2675,1142,0.473,
1113,469,98,696,352,974,0.819,
1113,473,594,1460,1324,2152,0.392,
1113,317,2105,581,2524,1023,0.638,
1113,463,2219,779,2611,1054,0.503,
1113,342,2121,1115,2865,1832,0.88,
1113,513,54,589,285,808,0.694,
1113,514,12,765,62,1107,0.476,
1113,515,2030,680,2160,932,0.392,
